ID,proper,dist,absmag,ci,rarad,decrad,H_1,H_2,b,l,cos(l-33deg),sin(l/33deg),rad
119217,,13.8889,11.127,1.56,4.817493495,0.02938107496,,,0.1098534108,0.599833452,0.9997159967,-0.02368754552,-0.02368984212
119218,,8.244,13.829,1.76,4.81058432,1.082942865,,,0.4713782729,1.596891479,0.5226061068,0.759595268,0.9681654607
119219,,22.2222,9.056,,4.821759958,0.4299123849,,,0.2792564238,0.9226899222,0.940502583,0.3266234331,0.3342550093
119220,,19.2308,11.43,,4.827602547,0.1980442631,,,0.1769246773,0.7088875886,0.9911834303,0.1304284943,0.1308369384
119221,,14.4509,9.051,1.48,4.844164549,-1.017113177,,,-0.3607258926,1.552275042,0.5601122434,-0.7751005428,-0.9450422124
119222,,14.881,14.637,0.49,4.844820614,0.9562552719,,,0.4303759179,1.462214175,0.6323493669,0.7040391737,0.838991228
119223,,12.6582,11.478,,4.851907766,0.7100699858,,,0.3571445174,1.207455769,0.8071689937,0.5530705776,0.6007225018
119224,,8.0645,11.887,1.42,4.863371141,0.700259534,,,0.345659561,1.200674107,0.8111537556,0.550241364,0.5960434691
119225,,22.7273,9.997,,4.866381565,0.7240842687,,,0.3514349845,1.225386325,0.7964550367,0.5677384422,0.6192860674
119226,,15.4775,12.071,1.6,4.867024696,0.798676753,,,0.3746517163,1.301222647,0.748351758,0.6172922168,0.6897221327
119227,,11.236,12.207,,4.870875427,0.2374825527,,,0.1563661092,0.7636622865,0.9824430494,0.1842866168,0.1854251823
119228,,20.4082,11.571,,4.88687235,0.5831776672,,,0.2860976424,1.092773588,0.8694178001,0.4739945768,0.4991398756
119229,,7.3529,13.068,1.71,4.89193799,0.4325703972,,,0.2220366263,0.9518386902,0.9302001055,0.3580420187,0.3674292371
119230,,7.3529,14.668,,4.891937821,0.4325994862,,,0.2220488372,0.9518657571,0.9301901702,0.358065591,0.3674548889
119231,,18.1818,11.922,1.72,4.869122421,1.397871618,,,0.4798559465,1.951907667,0.1936573036,0.8702686851,1.351838033
119232,,15.625,12.451,,4.893996314,0.6929420686,,,0.3210870626,1.2019741,0.8103927917,0.5559439733,0.6012802471
119233,,18.8679,12.801,0.15,4.899856197,-0.1946027843,,,-0.06619235733,0.7609696214,0.9829418382,-0.1835139114,-0.1845737007
119234,,10.4167,12.721,,4.898869415,0.2426555888,,,0.1342736127,0.7805147112,0.9791596581,0.2012639438,0.202724081
119235,,24.7525,12.952,0.14,4.901853497,0.07572702568,,,0.05619617681,0.6322302456,0.9984194962,0.05611190073,0.05614166767
119236,,14.1243,17.48,,4.901605169,0.7098615775,,,0.3216251225,1.22082091,0.7992074225,0.5702349782,0.6197294222
119237,,24.3902,10.714,1.53,4.913028537,-0.5050287536,,,-0.2140273244,1.037198898,0.8955196051,-0.4348681951,-0.4520648892
119238,,23.8095,10.916,,4.925155709,-1.075509966,,,-0.4161163909,1.60038393,0.5196253519,-0.7814850355,-0.9840036433
119239,,19.9601,13.609,1.85,4.912598478,0.9156218154,,,0.3810161715,1.430880575,0.6563086199,0.7003857971,0.8178753951
119240,,22.2222,10.396,1.51,4.921901797,-0.2545357699,,,-0.1124969236,0.8048475918,0.9739284716,-0.2254213343,-0.2274505472
119241,,11.1111,12.471,,4.928832504,-1.002374296,,,-0.3994056403,1.522792951,0.5842887571,-0.7476709208,-0.9074514492
119242,,20.4082,11.851,,4.93955372,-1.060543261,,,-0.4193092484,1.582677201,0.5346716318,-0.7718526913,-0.9649783938
119243,,17.2414,11.347,,4.933842286,0.8372565789,,,0.3436210498,1.355806055,0.711049922,0.6620365171,0.7497175231
119244,,21.2766,11.12,,4.937815084,0.4268348776,,,0.1818127314,0.9645188957,0.9254711439,0.372574259,0.3827267546
119245,,25,10.31,,4.948477366,-0.9487427828,,,-0.3955554643,1.463560495,0.6313058219,-0.7156493235,-0.847934413
119246,,13.2979,12.081,1.53,4.946693281,-0.6739773379,,,-0.3060892817,1.186680456,0.819258017,-0.5467718538,-0.5885093246
119247,,13.2979,15.381,,4.946689633,-0.673978555,,,-0.3060870716,1.186682735,0.8192567101,-0.546774016,-0.588511887
119248,,16.1031,8.405,1.36,4.951972344,0.1915171819,,,0.06493285938,0.7581416803,0.9834580126,0.1807545138,0.1817662428
119249,,16.1031,11.265,,4.951972344,0.1915171819,,,0.06493285938,0.7581416803,0.9834580126,0.1807545138,0.1817662428
119250,,12.6358,9.492,,4.963357752,-0.9772641333,,,-0.4112218975,1.491071372,0.609734007,-0.7265289758,-0.8725807825
119251,,20.8333,9.606,,4.961800572,0.1321650424,,,0.02909262034,0.709792688,0.9910631015,0.1333374391,0.133736745
119252,,21.2766,12.31,,4.958622719,0.809492368,,,0.3182467289,1.334378268,0.7259523028,0.6532102621,0.7327033604
119253,,14.979,6.823,,4.961192314,0.5742279406,,,0.2254413399,1.109807413,0.8608760474,0.4959394527,0.5226507646
119254,,23.8095,10.156,1.56,4.958040397,0.9511524121,,,0.3659267301,1.476010281,0.621601915,0.7314708113,0.8664199564
119255,,18.8324,13.475,1.56,4.98847324,-0.2368400779,,,-0.1624966434,0.7598927381,0.983139325,-0.1804491627,-0.181523424
119256,,13.369,12.57,0.05,4.97491447,1.233338119,,,0.4329091705,1.773914453,0.3643007767,0.8453698558,1.163908125
119257,,23.8095,10.656,,4.984924068,1.229204016,,,0.4287538628,1.770274803,0.3676878944,0.8457744514,1.160708889
119258,,25,8.61,1.42,4.988541157,1.116921508,,,0.3994742826,1.651840961,0.4749923745,0.8107044256,1.040808393
119259,,17.8923,3.737,,5.00216083,-0.6469017522,,,-0.3374248198,1.143608672,0.8431890041,-0.5073011859,-0.5416288235
119260,,8.1566,12.302,1.7,5.007785939,0.567993908,,,0.1872966718,1.121015823,0.8551190877,0.5093648711,0.5372262139
119261,,8.1566,12.602,,5.007785939,0.567993908,,,0.1872966718,1.121015823,0.8551190877,0.5093648711,0.5372262139
119262,,17.2414,13.977,1.91,5.010260603,0.4639531601,,,0.1393802869,1.027384223,0.8998441508,0.43198128,0.4475706326
119263,,21.322,10.376,1.5,5.014931038,-0.2574480363,,,-0.1945709936,0.7673613193,0.981746228,-0.1866066854,-0.1878355819
119264,,12.3457,11.342,,5.011248178,0.5633644057,,,0.1826499231,1.118070165,0.8566424981,0.5073287412,0.534686118
119265,,18.1818,10.032,1.53,5.014950096,0.6841211144,,,0.2315344436,1.230957523,0.7930738027,0.592871303,0.6419385292
119266,,10.6838,13.376,1.85,5.017209265,0.3083239126,,,0.06251125564,0.8911824181,0.950739847,0.3093844386,0.3146066657
119267,,24.3902,10.244,1.5,5.0206191,0.02679821859,,,-0.07160750981,0.6434456723,0.9977264027,0.06722183622,0.06727334942
119268,,15.873,11.697,,5.061519146,-1.441015433,,,-0.4909718163,2.000872578,0.1454064228,-0.8725025197,-1.405659541
119269,,19.2308,11.28,,5.030846245,-0.6813552607,,,-0.3701998903,1.170216859,0.8285872021,-0.5219323328,-0.5621196934
119270,,17.2414,10.827,1.56,5.028654761,0.620683399,,,0.1946301848,1.176999213,0.8247710048,0.5547904447,0.5921403487
119271,,22.9885,4.762,0.65,5.026961539,0.870132426,,,0.2981904224,1.411163987,0.6710561105,0.7086880657,0.8126659921
119273,,20.8768,11.672,,5.03815217,0.3369191471,,,0.05824576608,0.9257994154,0.939441474,0.3421282086,0.3492533331
119274,,15.7654,9.111,,5.047124611,-0.8009615441,,,-0.4168099424,1.290213671,0.7556085385,-0.5989436756,-0.6702517278
119275,,5.8734,18.676,2.2,5.04822775,0.0898604604,,,-0.06661752324,0.7122492595,0.9907324198,0.1355268146,0.1359507555
119276,,5.6915,13.454,1.68,5.064889407,-0.795164843,,,-0.4272638466,1.280525467,0.7619189797,-0.5894485249,-0.6584578088
119277,,11.6822,14.232,0.44,5.056965829,0.6758250987,,,0.198462478,1.237621502,0.788997023,0.6023369454,0.6520354012
119278,,11.2259,11.869,1.63,5.063857037,-0.1337752629,,,-0.1832951328,0.63279654,0.9983875101,-0.05581508878,-0.0558471024
119279,,19.6464,11.544,0.06,5.068749014,0.2561257114,,,-0.005722274625,0.8683999139,0.9575548559,0.2882463829,0.2923953949
119280,,10.1626,13.345,1.71,5.068628984,0.3641780868,,,0.04584795095,0.9633813628,0.9259014631,0.3773681449,0.3870137543
119281,,10.929,12.157,1.69,5.070366151,0.1229197861,,,-0.07046901418,0.7518723444,0.984574282,0.1745328387,0.1754447574
119282,,21.0084,13.758,1.82,5.073120035,0.5136437586,,,0.11279939,1.097522818,0.8670615156,0.49503497,0.5187732655
119283,,14.9254,11.61,1.56,5.083901432,0.4948696482,,,0.09563956175,1.085327766,0.8730724799,0.4853621703,0.5073802044
119284,,17.5439,11.869,,5.091362469,0.2917198831,,,-0.007754385568,0.9100746099,0.9447141449,0.3278852231,0.3340652967
119285,,11.0254,15.158,1.94,5.080025331,1.318674721,,,0.4238808855,1.872946423,0.2704398764,0.877534265,1.27185052
119286,,21.2766,9.07,1.41,5.10107637,0.1249500203,,,-0.09631401976,0.7682041278,0.9815855809,0.1901375805,0.1913349668
119288,,25.641,10.755,1.55,5.122552885,-0.9150789753,,,-0.4895169146,1.402355475,0.6775606811,-0.6490937243,-0.7639437523
119289,,16.6113,11.068,1.48,5.12568861,-1.096876703,,,-0.511556616,1.608145771,0.5129780941,-0.7485121565,-0.9699837673
119290,,16.6667,10.591,,5.121074717,0.6898374417,,,0.1605521509,1.273300793,0.7665782761,0.6338922789,0.6909362648
119291,,20.8333,10.926,1.52,5.127306343,0.1476377019,,,-0.1081956678,0.8007601313,0.9748475953,0.2215692986,0.2234893078
119292,,17.5439,10.979,1.64,5.126454225,0.9294909098,,,0.2658039035,1.493759862,0.6076008924,0.7663500094,0.9004301416
119293,,30.3214,7.791,,5.134624509,-0.182287664,,,-0.2674046297,0.6458577354,0.9975609405,-0.06732019957,-0.06738263166
119294,,18.5943,11.653,,5.133191211,0.8765187604,,,0.2387631868,1.446521706,0.6444277046,0.742972627,0.8563075461
119295,,17.9856,11.705,0.17,5.136577429,0.4837956808,,,0.04958983163,1.098154251,0.8667467624,0.4981353602,0.5216226656
119296,,27.7778,6.482,,5.159908035,-1.029950286,,,-0.5237894715,1.530049023,0.578384792,-0.7063946215,-0.8847060584
119297,,23.4192,11.032,1.6,5.156979506,0.05501705963,,,-0.1786490126,0.7330744203,0.987689156,0.1539396914,0.1546144912
119298,,24.3902,11.964,,5.180432111,-1.240807798,,,-0.5322090345,1.774304816,0.3639372112,-0.8025966491,-1.145077332
119299,,20.3707,6.995,,5.172934488,0.5864425292,,,0.07374241086,1.20289957,0.8098502236,0.5850423721,0.6256071972
119300,,10.7411,12.755,1.72,5.173876027,0.4734167802,,,0.01574079989,1.105776802,0.8629198833,0.5052781478,0.529722778
119301,,10.7411,13.245,,5.173876027,0.4734167802,,,0.01574079989,1.105776802,0.8629198833,0.5052781478,0.529722778
119302,,13.3511,10.472,1.52,5.176637088,0.5587704466,,,0.05705585598,1.180558358,0.8227532064,0.5674738463,0.6037969747
119303,,20.8594,6.963,1.04,5.176926058,0.5886974156,,,0.07201508714,1.206533786,0.8077129162,0.5880478267,0.629298358
119304,,25.641,13.165,1.72,5.190716079,0.1432162111,,,-0.1650756091,0.82785949,0.9684507017,0.2458175012,0.2485758973
119305,,17.094,11.246,1.62,5.192523791,0.5686845923,,,0.05057472713,1.19596271,0.8139001228,0.5802619211,0.6193578112
119306,,23.8095,10.996,,5.193556398,0.5546861819,,,0.04262266383,1.184396598,0.8205655005,0.5710334106,0.6079705257
119307,,19.3911,11.662,,5.19683691,0.1817793493,,,-0.1511096455,0.8647693827,0.9585950476,0.2815276908,0.2856557915
119308,,11.919,12.449,1.64,5.197371358,0.8112559448,,,0.1703577294,1.408359219,0.6731329415,0.7288163177,0.8250958359
119309,,26.0417,10.452,1.56,5.209870139,-0.8344856641,,,-0.5325462046,1.301284957,0.7483104263,-0.5714862428,-0.6522129322
119310,,21.7391,9.944,,5.207833159,0.595860844,,,0.05367933242,1.225876145,0.7961587479,0.6042162399,0.649181877
119311,,24.3902,10.494,,5.210013393,0.5683312409,,,0.03778420687,1.203301466,0.8096143914,0.5865431886,0.626962205
119312,,4.717,15.042,1.9,5.209342226,0.7751798494,,,0.1449830541,1.381036,0.6930852848,0.7132926329,0.7997655375
119313,,4.717,15.642,1.98,5.209415108,0.7751801614,,,0.1449383566,1.381062973,0.6930658404,0.713315786,0.7997957821
119314,,13.708,10.715,,5.215503122,0.1117876507,,,-0.2019987094,0.8124723168,0.9721704687,0.2295112029,0.2318363602
119315,,11.6144,13.375,0.28,5.220676433,-0.01820769112,,,-0.2694840912,0.6980537698,0.9925606809,0.1173567642,0.1176899631
119316,,18.8964,13.978,,5.224614684,-0.219306379,,,-0.362944062,0.6414586621,0.9978583467,-0.06115070824,-0.061205411
119317,,25,11.51,1.48,5.220341415,1.032442261,,,0.2658143182,1.613315772,0.5085333201,0.8308015614,1.021527517
119318,,15.8479,10.95,1.55,5.228399845,0.03549239855,,,-0.2505912598,0.7506809773,0.9847820332,0.1683656927,0.169330302
119319,,13.4048,10.714,1.48,5.253626633,-1.144965482,,,-0.5666395768,1.66479368,0.463554586,-0.7475843941,-1.015750105
119320,,13.4048,12.184,1.56,5.253626633,-1.144965482,,,-0.5666395768,1.66479368,0.463554586,-0.7475843941,-1.015750105
119322,,20,12.995,,5.253917471,-0.5532430166,,,-0.5063090906,0.976047494,0.9210424979,-0.3406003202,-0.3542028488
119323,,16.6667,12.291,,5.253392511,-0.1419183101,,,-0.3551485839,0.598163697,0.9997543953,0.02077886649,0.02078097919
119324,,12.6743,11.575,1.6,5.252721279,0.1046293712,,,-0.2376463038,0.8250023071,0.9691587726,0.2395109846,0.2422783685
119325,,15.8932,13.364,1.67,5.25096535,0.5212435362,,,-0.01689666627,1.18200475,0.8219302187,0.5695068922,0.6059379192
119326,,17.4825,15.657,1.04,5.26031313,-0.191099479,,,-0.3826803735,0.5981395631,0.9997549299,-0.02053646639,-0.02053861204
119327,,18.5185,6.382,0.94,5.253935537,0.9506052238,,,0.2094868007,1.549369961,0.5625164937,0.808710674,0.9630483668
119328,,18.1818,11.862,,5.260991326,0.9244963349,,,0.1924519915,1.528732632,0.5794581549,0.7999555906,0.9439058575
119329,,14.6007,11.678,1.63,5.269816393,-0.5542220141,,,-0.5195879241,0.9729034001,0.9222624489,-0.3355470547,-0.3489423097
119330,,20.4082,12.001,1.62,5.270702821,-0.02697207559,,,-0.3176821599,0.7147418505,0.9903907785,0.1313770488,0.1318817737
119331,,21.3675,13.231,1.82,5.272239299,0.5812114716,,,0.0005859031826,1.242163474,0.7861983204,0.617974166,0.6661633906
119332,,16.9492,13.294,0.19,5.280921295,-0.380141074,,,-0.4748289736,0.7810712993,0.9790464678,-0.1811087967,-0.1829171498
119333,,22.2222,13.246,,5.283664504,-0.4465820921,,,-0.4994966282,0.8509494441,0.9624389247,-0.2383276467,-0.242745753
119334,,6.0518,12.591,,5.284834116,-0.6301099861,,,-0.5502611248,1.054888028,0.8875078596,-0.3927740662,-0.4166482908
119335,,20.4792,12.383,1.62,5.284931282,0.2824620363,,,-0.1722617544,0.9970059789,0.9126782799,0.4026301841,0.4154719198
119336,,24.3902,6.014,0.86,5.285823824,0.6701906155,,,0.04057792687,1.322428979,0.7341183444,0.6784625925,0.7460184876
119337,,22.5225,11.427,1.54,5.296958097,0.1166706967,,,-0.2694450908,0.8587453263,0.9602931312,0.2689266006,0.2730516967
119338,,22.5225,13.957,0.37,5.296738059,0.1171061387,,,-0.269034215,0.85901693,0.9602173202,0.2692085195,0.2733444227
119339,,17.2414,10.607,,5.318073161,0.2764364755,,,-0.2023089677,1.009400267,0.9075430255,0.4113941499,0.4255992928
119340,,22.2222,11.186,,5.321750512,0.1397080373,,,-0.2785491896,0.8924437192,0.9503481002,0.2991941714,0.3050024088
119341,,16.9492,12.674,1.74,5.358278743,-1.338460528,,,-0.5622929117,1.897090574,0.2471188486,-0.8197952991,-1.278019231
119342,,23.8095,10.346,1.45,5.356926535,-0.9852113762,,,-0.6288581756,1.476845758,0.620947241,-0.6339011545,-0.7957208872
119343,,23.2558,10.437,,5.353489767,0.4802563979,,,-0.114318289,1.198594212,0.8123683915,0.5793382616,0.6194952134
119344,,9.2937,14.199,1.79,5.34978896,1.022277391,,,0.2033591607,1.640092726,0.4852976853,0.8563318815,1.055209353
119345,,30.2663,7.595,,5.361945229,-0.3109238789,,,-0.5209170567,0.6762621948,0.9949779553,-0.08681810547,-0.08703586997
119346,,8.7566,13.338,1.65,5.366008504,0.1690974719,,,-0.2999428956,0.9426812982,0.933522303,0.3425126475,0.3516535885
119349,,15.0602,12.591,1.76,5.373164758,0.6730085899,,,-0.01363069331,1.364187807,0.7051314567,0.7090107322,0.7881413569
119350,,22.2222,11.196,,5.383100423,0.4078611994,,,-0.1783289894,1.15501458,0.8370022772,0.5385216312,0.57171674
119351,,14.4092,10.727,-0.07,5.385940252,0.4374497847,,,-0.1629900828,1.180824221,0.8226020612,0.561081315,0.5985983499
119352,,16,11.499,1.52,5.382770987,1.077762702,,,0.2214931343,1.696296849,0.4354152328,0.8782375862,1.110528035
119353,,23.2558,11.247,,5.384493459,1.122583791,,,0.2465722124,1.73449558,0.400718334,0.8884905837,1.147102618
119354,,19.6078,11.968,,5.388436724,1.034820655,,,0.1942467118,1.66225493,0.4658025958,0.8682468722,1.078387444
119355,,20.4082,11.801,,5.396448295,0.6778904354,,,-0.02514764676,1.379069278,0.6945016659,0.7192636026,0.8029112582
119356,,23.2558,9.607,1.5,5.398934877,0.3830218913,,,-0.204760362,1.143316349,0.8433461257,0.5261449249,0.5577919325
119357,,18.5805,8.055,,5.408864839,0.0867567804,,,-0.3800059821,0.8931875699,0.9501163593,0.289645779,0.295903078
119358,,24.7525,8.432,,5.398859215,1.319495866,,,0.3520398313,1.908711711,0.2358417065,0.9121927813,1.317792829
119359,,12.6582,10.988,,5.439919777,-1.426404479,,,-0.5443386728,1.999794216,0.1464732393,-0.8462433904,-1.399407979
119360,,9.8425,13.464,1.72,5.412989689,0.2704933446,,,-0.2812763452,1.057183988,0.8864475602,0.444640755,0.4649255808
119361,,22.7273,10.157,1.51,5.414913877,-0.1763683024,,,-0.513556512,0.6412673027,0.9978708456,0.05680765052,0.05686748001
119362,,20.9864,10.27,1.55,5.413765329,0.3473223322,,,-0.2370158785,1.122163924,0.8545233126,0.5048918025,0.5336615329
119363,,10.2249,10.952,,5.418624458,-0.5661280237,,,-0.644860973,0.951055634,0.9304872432,-0.2927602755,-0.3048252386
119364,,25.641,11.355,0.1,5.429338515,-1.188404813,,,-0.6266584174,1.731415994,0.4035379501,-0.7411123331,-1.072183191
119365,,19.9322,12.502,,5.423429565,-0.3302167932,,,-0.5822851019,0.6723850859,0.9953585526,-0.08037702529,-0.08057699048
119366,,15.7978,13.687,1.79,5.424819092,0.9660547135,,,0.1371751245,1.618566534,0.5040052024,0.8555872179,1.038448505
119367,,19.2308,9.85,,5.430264836,0.1553302118,,,-0.3605098645,0.9673029065,0.924412925,0.3568760998,0.3684290851
119368,,19.2308,11.12,,5.430191861,0.1553881208,,,-0.3604177379,0.9673114557,0.9244096643,0.3568958879,0.3684488997
119369,,20.8333,11.806,,5.43563623,-0.5141642852,,,-0.6477013199,0.883538189,0.95308168,-0.2414055897,-0.2480722662
119370,,22.0946,11.679,1.66,5.437145024,0.5928396644,,,-0.1035406715,1.332492545,0.7272479083,0.6826989691,0.7538124887
119371,,15.5521,10.891,1.5,5.461213999,-1.384289458,,,-0.5654912373,1.956749492,0.1889048865,-0.8291237303,-1.346783436
119372,,20,11.875,1.54,5.449239668,0.3441346605,,,-0.2656908419,1.140100744,0.8450697347,0.5158957284,0.5480876616
119373,,20.8333,11.466,1.53,5.452641254,-0.006182635729,,,-0.4658442933,0.8313016458,0.9675871629,0.2256275836,0.22909201
119374,,18.1818,11.632,0.14,5.450246824,0.6539613782,,,-0.07313198576,1.386782636,0.6889313684,0.7228891523,0.8094460061
119375,,20,14.075,0.95,5.455660807,0.4626654017,,,-0.1975365875,1.23994732,0.7875659148,0.6042465914,0.6544393354
119376,,13.8504,13.263,1.73,5.469646209,0.1852858712,,,-0.375521757,1.017324652,0.904186648,0.3973730841,0.4140721873
119377,,23.2558,9.867,1.54,5.462808582,1.207217857,,,0.2715951369,1.823989644,0.3172295209,0.9135863056,1.236586508
119378,,12.6743,11.935,1.59,5.478784624,-0.2449677867,,,-0.5990481495,0.5988405144,0.9997391668,0.01886171709,0.01886440009
119379,,12.6743,14.035,1.72,5.478713936,-0.2454916437,,,-0.5991965494,0.5982265193,0.9997530011,0.01835290416,0.01835537672
119380,,17.6803,15.363,1.16,5.483716192,-0.08455673939,,,-0.5318574285,0.7715834163,0.980934456,0.1674941717,0.1691186175
119381,,23.5849,7.137,,5.484119168,0.7492539428,,,-0.03116253576,1.47628086,0.6213899384,0.7831210644,0.9000444131
119382,,15.1035,11.005,,5.498140788,0.6993492929,,,-0.07200098925,1.445694586,0.645059954,0.7621521334,0.8684155433
119383,,25,12.11,,5.503944303,0.3617336386,,,-0.2952701616,1.187446914,0.81881827,0.5492098585,0.5908136758
119384,,16.9492,11.144,,5.503378382,0.5801637467,,,-0.1539416783,1.358461272,0.7091804246,0.6966896437,0.7765136636
119385,,16.9492,11.974,,5.50367006,0.5801356607,,,-0.1541438367,1.358602349,0.7090809541,0.6967666313,0.776639029
119386,,17.5439,11.879,,5.511983555,-0.8793348942,,,-0.7306541866,1.352486469,0.713380139,-0.5218954499,-0.6316084456
119387,,19.3611,11.565,,5.509405434,0.8008380589,,,-0.01039382822,1.526845718,0.5809949615,0.8138631901,0.9508201744
119389,,21.2766,8.69,1.42,5.522822149,-0.2953417917,,,-0.6577116463,0.5901920935,0.9998992939,-0.0112311491,-0.01123180792
119390,,18.7336,5.037,,5.538611311,-1.277160851,,,-0.6284977931,1.849705937,0.292739303,-0.7734750503,-1.208984452
119391,,18.7336,12.137,,5.538611311,-1.277160851,,,-0.6284977931,1.849705937,0.292739303,-0.7734750503,-1.208984452
119392,,17.646,8.967,,5.529101499,-0.2430042558,,,-0.6429053455,0.6253430537,0.9987828785,0.03947605052,0.03950359449
119393,,17.2712,12.373,0.25,5.555604968,-1.428035685,,,-0.5580575655,2.010814528,0.1355631118,-0.8404545413,-1.410876329
119394,,22.4215,11.647,1.63,5.535981379,-0.07728021144,,,-0.5736249068,0.8091559399,0.972942064,0.194067324,0.1968805256
119395,,23.9808,11.401,1.55,5.532430868,1.042172338,,,0.1422829898,1.714843631,0.4186449403,0.8989729947,1.134969457
119396,,24.0385,14.265,0.45,5.556625112,0.1297844568,,,-0.4776583282,1.022875575,0.9018017221,0.383781136,0.4023546365
119397,,18.4809,4.066,,5.560983275,0.1746392895,,,-0.4542941173,1.066007063,0.8823295347,0.4228963808,0.4469470603
119398,,20.9205,4.817,0.6,5.562334734,0.6640138663,,,-0.1325849375,1.453601258,0.638998113,0.7624573338,0.8732649111
119399,,20.9205,10.397,1.53,5.562263705,0.6635774309,,,-0.1328472438,1.453244852,0.6392722232,0.7622048497,0.872890701
119400,,16.9492,10.984,,5.564175641,0.4501914964,,,-0.2798585679,1.295050568,0.7524314311,0.6330446874,0.6994403057
119401,,15.3846,11.745,,5.567972562,0.5212267491,,,-0.2342830038,1.351502485,0.7140693472,0.6809496517,0.7616612287
119402,,15.3846,12.555,,5.567826939,0.5211971921,,,-0.2342108209,1.351391702,0.7141468988,0.6808844304,0.7615591524
119403,,23.8095,10.226,1.52,5.574675215,-0.1554855484,,,-0.6450159503,0.7482014089,0.9852099395,0.1369253904,0.1380963186
119404,,23.8095,11.446,,5.574893921,-0.1556884714,,,-0.6453015472,0.7481021023,0.985226951,0.1368177979,0.1379868263
119405,,20.4082,10.921,,5.57363987,0.3647157248,,,-0.3431891952,1.23404215,0.7911911078,0.5759061512,0.6292049008
119406,,20.4082,12.451,,5.57363987,0.3647157248,,,-0.3431891952,1.23404215,0.7911911078,0.5759061512,0.6292049008
119407,,22.2222,12.546,0.26,5.582740363,-0.974637393,,,-0.7544818589,1.490366673,0.6102924041,-0.577200612,-0.7575384374
119408,,23.8663,5.011,,5.584432665,-0.9328902099,,,-0.765602925,1.434829421,0.6533241359,-0.5458267232,-0.6959925335
119409,,18.7266,8.238,,5.584012238,-0.4599655681,,,-0.7625131052,0.7739798357,0.9804659224,-0.1422263089,-0.1440551079
119410,,19.6464,10.864,0.07,5.580427422,0.9461574275,,,0.05691961303,1.663461652,0.4647344425,0.8840161382,1.086794388
119411,,25,11.65,,5.603876655,0.1483653407,,,-0.5038690025,1.071620061,0.8796739922,0.4164729832,0.4421748663
119412,,20.4082,11.121,1.53,5.612142356,-0.7406022681,,,-0.8117543552,1.168189804,0.8297203661,-0.384153896,-0.4336053998
119413,,23.5183,12.243,,5.615062058,-0.7818744123,,,-0.8105114139,1.228175481,0.7947653441,-0.4182433454,-0.4844245204
119414,,24.8139,9.627,1.56,5.618996262,0.127388357,,,-0.5285555071,1.063101131,0.883693432,0.4041921603,0.4289820767
119415,,18.8679,10.831,1.56,5.621290792,-0.3893694234,,,-0.7765716651,0.6666516129,0.9958939556,-0.06457511953,-0.06475071654
119416,,20.4918,11.242,0.02,5.615420884,1.285364528,,,0.2860571609,1.918346748,0.2264676575,0.9344383531,1.333023929
119417,,16.129,12.152,1.62,5.632235872,-0.7107615119,,,-0.828249314,1.125595459,0.852735901,-0.3531904261,-0.3926747089
119418,,8.0115,15.381,,5.634421212,-0.1708755023,,,-0.7043615783,0.7658707456,0.9820286378,0.1438184974,0.1454166721
119419,,12.3457,12.202,,5.639015264,0.428664125,,,-0.3439190566,1.327379002,0.7307481922,0.6426716209,0.721356472
119420,,16.6667,12.901,1.58,5.645341842,-0.1196460056,,,-0.6890482547,0.8311571483,0.9676236438,0.1948133642,0.1986757628
119421,,14.5773,12.532,1.68,5.645305487,0.03114161779,,,-0.6070848287,0.9900918604,0.9154820958,0.3304630594,0.3464154633
119422,,14.5773,13.682,,5.645305487,0.03114161779,,,-0.6070848287,0.9900918604,0.9154820958,0.3304630594,0.3464154633
119423,,21.3675,10.651,,5.657675977,0.6886264704,,,-0.1666580657,1.524907116,0.5825717105,0.8015179722,0.9422860747
119424,,17.5439,11.349,1.62,5.666620566,-0.587520178,,,-0.853504891,0.9399344609,0.9345035742,-0.2339847508,-0.2453400501
119425,,13.947,12.708,1.56,5.668010025,-0.4216564431,,,-0.8267349139,0.6942758926,0.9930135569,-0.07991944279,-0.08030862769
119426,,19.2308,11.15,1.56,5.677860217,-0.01353778683,,,-0.6594460483,0.9680990353,0.924108994,0.3020086747,0.3158687109
119427,,23.31,12.262,,5.674448114,0.9425699943,,,0.01688109773,1.701523752,0.4307038929,0.9023647107,1.125468362
119429,,23.2558,12.137,,5.680953982,0.4832305961,,,-0.3312068726,1.396334934,0.6819762831,0.6916245168,0.7924220928
119430,,12.5628,12.745,0.17,5.683983174,0.3664820641,,,-0.4171548116,1.311354238,0.7415931591,0.6133214327,0.6910080407
119431,,17.5439,12.429,,5.690429374,0.297711086,,,-0.4697871428,1.261877653,0.7738634814,0.5647379924,0.6304240217
119432,,17.5439,13.589,,5.6903556,0.298030863,,,-0.4695141335,1.262080432,0.773735035,0.5649561783,0.6306870203
119433,,22.4014,4.339,,5.690342921,0.5016613396,,,-0.3233184698,1.415976121,0.6674806073,0.706045302,0.8134679402
119434,,15.1515,11.908,1.64,5.694212451,-0.1010097352,,,-0.7211613378,0.8849149314,0.9526640187,0.2283348525,0.2352427248
119435,,20.4082,11.991,1.65,5.695968198,-0.1030250351,,,-0.7237067724,0.8838545012,0.9529858805,0.227066003,0.2339066315
